Geo Point;Geo Shape;osm_id;type;name;operator;brand;opening_hours;wheelchair;cuisine;vegetarian;vegan;delivery;takeaway;internet_access;stars;capacity;drive_through;phone;website;facebook;smoking;commune;osm_edit;latitude;longitude
48.869566999724675, 2.3270488;"{""coordinates"": [2.3270488, 48.869566999724675], ""type"": ""Point""}";node/5291387922;restaurant;Madeleine 7;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5291387922;48.86956699972468;2.3270488
48.81925299973717, 2.3376009;"{""coordinates"": [2.3376009, 48.81925299973717], ""type"": ""Point""}";node/3099015227;cafe;Cafétéria;Unknown;Unknown;"Mo-Fr 08:00-19:00; Sa-Su 09:30-19:00";yes;Unknown;Unknown;Unknown;Unknown;Unknown;wlan;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3099015227;48.81925299973717;2.3376009
48.84530709973069, 2.3205703;"{""coordinates"": [2.3205703, 48.84530709973069], ""type"": ""Point""}";node/6466730524;restaurant;Nagoya;Unknown;Unknown;"Mo-Fr 11:30-14:30,18:30-22:30; Sa-Su 18:30-22:30";yes;japanese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=6466730524;48.84530709973069;2.3205703
48.8961253997181, 2.3188907;"{""coordinates"": [2.3188907, 48.8961253997181], ""type"": ""Point""}";node/5690244050;restaurant;Restaurant 17;Unknown;Unknown;Mo-Su 08:00-20:00;yes;pizza;yes;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 6 27 31 55 12;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5690244050;48.8961253997181;2.3188907
48.85150429972916, 2.3437778;"{""coordinates"": [2.3437778, 48.85150429972916], ""type"": ""Point""}";node/696671080;fast_food;Crêperie Genia;Unknown;Unknown;;yes;sandwich;Unknown;Unknown;Unknown;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=696671080;48.85150429972916;2.3437778
48.86195349972657, 2.4014538;"{""coordinates"": [2.4014538, 48.86195349972657], ""type"": ""Point""}";node/2965429200;bar;Le Stendhal;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2965429200;48.86195349972657;2.4014538
48.861222999726735, 2.3423775;"{""coordinates"": [2.3423775, 48.861222999726735], ""type"": ""Point""}";node/5312405919;restaurant;Fellini;Unknown;Unknown;Mo-Su 12:00-14:30, 19:00-23:00;yes;italian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=5312405919;48.861222999726735;2.3423775
48.83367009973356, 2.3656418;"{""coordinates"": [2.3656418, 48.83367009973356], ""type"": ""Point""}";node/4872467492;restaurant;Gino;Unknown;Unknown;;yes;pizza;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4872467492;48.83367009973356;2.3656418
48.85211459972901, 2.3444712;"{""coordinates"": [2.3444712, 48.85211459972901], ""type"": ""Point""}";node/2545292617;restaurant;La Petite Boucle;Unknown;Unknown;;yes;crepe;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=2545292617;48.85211459972901;2.3444712
48.887862499720136, 2.3536156;"{""coordinates"": [2.3536156, 48.887862499720136], ""type"": ""Point""}";node/2623630915;bar;L'Olympic;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2623630915;48.887862499720136;2.3536156
48.852048999729014, 2.3557542;"{""coordinates"": [2.3557542, 48.852048999729014], ""type"": ""Point""}";node/694838966;ice_cream;Amorino;Unknown;Amorino;Mo-Fr 12:30-23:00, Sa-Su 10:30-24:00;yes;Unknown;Unknown;Unknown;Unknown;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=694838966;48.85204899972901;2.3557542
48.83090089973426, 2.3194309;"{""coordinates"": [2.3194309, 48.83090089973426], ""type"": ""Point""}";node/9974705836;restaurant;Kebab turque;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 45 43 75 44;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=9974705836;48.83090089973426;2.3194309
48.87681919972287, 2.2635389;"{""coordinates"": [2.2635389, 48.87681919972287], ""type"": ""Point""}";node/3149605501;restaurant;Le Frank;Unknown;Unknown;"Mo-Th 09:00-20:15; Fr,Sa 09:00-24:00; Su 09:00-20:00";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 58 44 25 70;http://restaurantlefrank.fr/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3149605501;48.87681919972287;2.2635389
48.87092599972433, 2.3740541;"{""coordinates"": [2.3740541, 48.87092599972433], ""type"": ""Point""}";node/1023168088;restaurant;Les Dunes;Unknown;Unknown;;yes;mediterranean;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1023168088;48.87092599972433;2.3740541
48.85329079972871, 2.3430556;"{""coordinates"": [2.3430556, 48.85329079972871], ""type"": ""Point""}";node/3734845877;fast_food;Mich Sandwiches;Unknown;Unknown;Mo-Su 08:30-00:30;yes;sandwich;Unknown;Unknown;Unknown;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=3734845877;48.85329079972871;2.3430556
48.860757099726854, 2.349172;"{""coordinates"": [2.349172, 48.860757099726854], ""type"": ""Point""}";node/707701009;fast_food;KFC;Unknown;KFC;Su-Th 10:00-23:00, Fr,Sa 10:00-01:00;yes;chicken;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=707701009;48.86075709972685;2.349172
48.85992579972706, 2.3512194;"{""coordinates"": [2.3512194, 48.85992579972706], ""type"": ""Point""}";node/4358957893;fast_food;Crêperie bobo;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4358957893;48.85992579972706;2.3512194
48.88242679972145, 2.3465755;"{""coordinates"": [2.3465755, 48.88242679972145], ""type"": ""Point""}";node/8730767917;fast_food;Black Pide;Unknown;Unknown;;yes;Unknown;yes;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=8730767917;48.88242679972145;2.3465755
48.82603689973547, 2.3596412;"{""coordinates"": [2.3596412, 48.82603689973547], ""type"": ""Point""}";node/4204318989;fast_food;Mekong;Unknown;Unknown;;yes;vietnamese,sandwich;yes;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4204318989;48.82603689973547;2.3596412
48.832312899733914, 2.3247495;"{""coordinates"": [2.3247495, 48.832312899733914], ""type"": ""Point""}";node/2820712360;restaurant;Au P'tit Zinc;Unknown;Unknown;Mo-Sa 08:30-22:30;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 45 40 45 50;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2820712360;48.83231289973392;2.3247495
48.87270379972388, 2.2971323;"{""coordinates"": [2.2971323, 48.87270379972388], ""type"": ""Point""}";node/5037047621;restaurant;Publicis Drugstore;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5037047621;48.87270379972388;2.2971323
48.87559889972317, 2.2960624;"{""coordinates"": [2.2960624, 48.87559889972317], ""type"": ""Point""}";node/838145929;fast_food;McDonald's;McDonald's;McDonald's;;yes;burger;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=838145929;48.87559889972317;2.2960624
48.848441899729906, 2.3203814;"{""coordinates"": [2.3203814, 48.848441899729906], ""type"": ""Point""}";node/5037188121;restaurant;Zéro Zéro Sèvres;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5037188121;48.84844189972991;2.3203814
48.87819249972253, 2.3646527;"{""coordinates"": [2.3646527, 48.87819249972253], ""type"": ""Point""}";node/10901399763;restaurant;Sushi Buffet;Unknown;Unknown;;yes;japanese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=10901399763;48.87819249972253;2.3646527
48.86342479972619, 2.3503637;"{""coordinates"": [2.3503637, 48.86342479972619], ""type"": ""Point""}";node/3889206259;restaurant;Poulette;Unknown;Unknown;;yes;Unknown;yes;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 9 53 62 89 17;https://www.pouletterestaurant.com/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=3889206259;48.86342479972619;2.3503637
48.824040499735965, 2.32502;"{""coordinates"": [2.32502, 48.824040499735965], ""type"": ""Point""}";node/1829576516;restaurant;Chez Vandan;Unknown;Unknown;12:00-14:30,19:15-23:00;yes;indian;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 45 43 04 29;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=1829576516;48.824040499735965;2.32502
48.88066989972193, 2.340791;"{""coordinates"": [2.340791, 48.88066989972193], ""type"": ""Point""}";node/4878882919;cafe;KB;Unknown;Unknown;"Mo-Fr 07:45-18:30; Sa,Su 09:00-18:30";yes;coffee_shop,espresso;yes;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 56 92 12 41;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4878882919;48.88066989972193;2.340791
48.86498239972581, 2.3476369;"{""coordinates"": [2.3476369, 48.86498239972581], ""type"": ""Point""}";node/5323666824;restaurant;Le Bouï-Bouï;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=5323666824;48.86498239972581;2.3476369
48.863773199726104, 2.3481463;"{""coordinates"": [2.3481463, 48.863773199726104], ""type"": ""Point""}";node/7815953592;bar;La Mazane;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=7815953592;48.8637731997261;2.3481463
48.837092999732725, 2.2964517;"{""coordinates"": [2.2964517, 48.837092999732725], ""type"": ""Point""}";node/310044921;cafe;Café Convention;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=310044921;48.837092999732725;2.2964517
48.8650407997258, 2.3482444;"{""coordinates"": [2.3482444, 48.8650407997258], ""type"": ""Point""}";node/5957682985;restaurant;L'Art Source;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=5957682985;48.8650407997258;2.3482444
48.87222219972402, 2.3397222;"{""coordinates"": [2.3397222, 48.87222219972402], ""type"": ""Point""}";node/3172256464;restaurant;Del Arte;Unknown;Ristorante Del Arte;Mo-Su 11:30-22:30;yes;italian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://www.delarte.fr/restaurants/77-paris-haussmann;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3172256464;48.87222219972402;2.3397222
48.860978799726816, 2.3483593;"{""coordinates"": [2.3483593, 48.860978799726816], ""type"": ""Point""}";node/707690787;fast_food;Giuseppe;Unknown;Unknown;;yes;ice_cream;Unknown;Unknown;Unknown;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=707690787;48.860978799726816;2.3483593
48.86195469972656, 2.3458867;"{""coordinates"": [2.3458867, 48.86195469972656], ""type"": ""Point""}";node/4246118167;fast_food;McDonald's;McDonald's;McDonald's;;yes;burger;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4246118167;48.86195469972656;2.3458867
48.8408241997318, 2.3218728;"{""coordinates"": [2.3218728, 48.8408241997318], ""type"": ""Point""}";node/1993467479;cafe;Paris Montparnasse;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;no;wlan;Unknown;Unknown;yes;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=1993467479;48.8408241997318;2.3218728
48.843277299731184, 2.2828306;"{""coordinates"": [2.2828306, 48.843277299731184], ""type"": ""Point""}";node/8809608617;restaurant;Gloriette;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=8809608617;48.843277299731184;2.2828306
48.86003729972703, 2.3482937;"{""coordinates"": [2.3482937, 48.86003729972703], ""type"": ""Point""}";node/2003145815;bar;Barioca;Unknown;Unknown;;yes;latin_american;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://barioca.fr/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=2003145815;48.86003729972703;2.3482937
48.84336929973117, 2.3513433;"{""coordinates"": [2.3513433, 48.84336929973117], ""type"": ""Point""}";node/1691823176;cafe;Maison des Trois Thés;Unknown;Unknown;Tu-Sa 10:30-13:00,14:00-19:00;yes;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 43 36 93 84;http://maisondestroisthes.com/;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1691823176;48.84336929973117;2.3513433
48.83098709973425, 2.374699;"{""coordinates"": [2.374699, 48.83098709973425], ""type"": ""Point""}";node/3506897281;restaurant;Le Soixante Douze;Unknown;Unknown;Mo-Su 17:00-20:00;yes;caribbean;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3506897281;48.83098709973425;2.374699
48.858784099727345, 2.3481156;"{""coordinates"": [2.3481156, 48.858784099727345], ""type"": ""Point""}";node/11544095770;fast_food;Creperie;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;only;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=11544095770;48.85878409972735;2.3481156
48.87939099972224, 2.3625204;"{""coordinates"": [2.3625204, 48.87939099972224], ""type"": ""Point""}";node/4095823002;restaurant;Max Chicken;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 6 77 24 69 91;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4095823002;48.87939099972224;2.3625204
48.829130799734706, 2.3823983;"{""coordinates"": [2.3823983, 48.829130799734706], ""type"": ""Point""}";node/3399604379;fast_food;Hello You;Unknown;Unknown;"Mo-Fr 09:30-19:00; Sa 11:00-17:00";yes;sandwich;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3399604379;48.82913079973471;2.3823983
48.86243359972643, 2.3522545;"{""coordinates"": [2.3522545, 48.86243359972643], ""type"": ""Point""}";node/2003145810;restaurant;Falafel Café;Unknown;Unknown;Mo-Su 12:00-23:30;yes;lebanese;yes;yes;Unknown;yes;wlan;Unknown;Unknown;Unknown;+33 1 40 29 40 02;https://www.falafelcafeparis.fr/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=2003145810;48.86243359972643;2.3522545
48.86585669972559, 2.2895816;"{""coordinates"": [2.2895816, 48.86585669972559], ""type"": ""Point""}";node/929366729;cafe;Pub Kléber;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=929366729;48.86585669972559;2.2895816
48.8517006997291, 2.3461704;"{""coordinates"": [2.3461704, 48.8517006997291], ""type"": ""Point""}";node/7288511279;restaurant;Mirama;Unknown;Unknown;Mo-Su 12:00-22:30;yes;chinese;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=7288511279;48.8517006997291;2.3461704
48.86684099972533, 2.3533605;"{""coordinates"": [2.3533605, 48.86684099972533], ""type"": ""Point""}";node/2392409656;bar;Le Bistrot de la Gaité;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2392409656;48.86684099972533;2.3533605
48.86704359972529, 2.3824226;"{""coordinates"": [2.3824226, 48.86704359972529], ""type"": ""Point""}";node/418073938;fast_food;McDonald's;McDonald's;McDonald's;Mo-Fr 07:30-02:00, Sa-Su 05:00-02:00;yes;burger;Unknown;Unknown;yes;yes;Unknown;Unknown;Unknown;no;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=418073938;48.86704359972529;2.3824226
48.84910939972975, 2.3540006;"{""coordinates"": [2.3540006, 48.84910939972975], ""type"": ""Point""}";node/6601958103;restaurant;Ricette Ristorante;Unknown;Unknown;Tu-Sa 12:00-14:00,19:00-22:30;yes;italian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 43 26 52 12;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=6601958103;48.84910939972975;2.3540006
48.86164279972662, 2.3359304;"{""coordinates"": [2.3359304, 48.86164279972662], ""type"": ""Point""}";node/247455918;cafe;Café Marly;Unknown;Unknown;Mo-Su 08:00-02:00;yes;Unknown;Unknown;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;+33149260660;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=247455918;48.86164279972662;2.3359304
48.84473779973082, 2.4025094;"{""coordinates"": [2.4025094, 48.84473779973082], ""type"": ""Point""}";node/2408672186;restaurant;Le Cosy;Unknown;Unknown;;yes;french,burger,traditional;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33143430821;Unknown;Unknown;isolated;Paris;https://www.openstreetmap.org/edit?node=2408672186;48.84473779973082;2.4025094
48.85800369972753, 2.3684902;"{""coordinates"": [2.3684902, 48.85800369972753], ""type"": ""Point""}";node/3215442201;restaurant;Tchaikhana de Boukhara;Unknown;Unknown;Mo-Th, Sa-Su 12:00-14:30, Sa 19:00-23:00;yes;mediterranean;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+331 43 38 88 40;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3215442201;48.85800369972753;2.3684902
48.890277899719536, 2.390848;"{""coordinates"": [2.390848, 48.890277899719536], ""type"": ""Point""}";node/5000373341;restaurant;La Petite Halle;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=5000373341;48.890277899719536;2.390848
48.828181499734924, 2.3261117;"{""coordinates"": [2.3261117, 48.828181499734924], ""type"": ""Point""}";node/9910684056;cafe;Invithé Gourmand;Unknown;Unknown;;yes;teahouse,ice_cream;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://www.invithegourmand.com;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=9910684056;48.82818149973493;2.3261117
48.8299381997345, 2.3626544;"{""coordinates"": [2.3626544, 48.8299381997345], ""type"": ""Point""}";node/1215524265;restaurant;Mer de Chine - 北海;Unknown;Unknown;We-Su 12:00-15:00, Mo-Su 18:30-24:00;yes;chineses (Teochew) - 中国潮州;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1215524265;48.8299381997345;2.3626544
48.85090919972931, 2.3002401;"{""coordinates"": [2.3002401, 48.85090919972931], ""type"": ""Point""}";node/4337482313;restaurant;Picchetto;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4337482313;48.85090919972931;2.3002401
